"team_name","fifa_code","player_name","position","matches_played","matches_started","minutes_played","goals","assists","yellow_cards","red_cards","own_goals","saves","goals_conceded"
"Germany","GER","Nico Cédric Schlotterbeck","DEF",2,2,136,1,0,0,0,0,NA,NA
"Germany","GER","Angelo Nicolas Stiller","MID",1,0,44,0,0,0,0,0,NA,NA
"Germany","GER","Florian Richard Wirtz","MID",4,4,363,0,3,0,0,0,NA,NA
"Germany","GER","Nathaniel Christopher Brown","DEF",3,3,282,1,1,0,0,0,NA,NA
"Germany","GER","Leroy Aziz Sane","MID",4,4,328,1,0,0,0,0,NA,NA
"Germany","GER","Nadiem Amiri","MID",2,0,40,0,1,0,0,0,NA,NA
"Germany","GER","Alexander Nuebel","GK",0,0,0,0,0,0,0,0,0,0
"Germany","GER","David Raum","DEF",2,1,108,0,0,0,0,0,NA,NA
"Germany","GER","Felix Kalu Nmecha","MID",4,4,272,1,1,0,0,0,NA,NA
"Germany","GER","Malick Thiaw","DEF",2,0,40,0,0,0,0,0,NA,NA
"Germany","GER","Forzan Assan Ouedraogo","MID",0,0,0,0,0,0,0,0,NA,NA
"Germany","GER","Deniz Undav","FWD",4,1,149,3,2,0,0,0,NA,NA
"Curaçao","CUW","Eloy Victor Room","GK",3,3,270,0,0,0,0,0,25,9
"Curaçao","CUW","Shurandy Ruggerio Sambo","DEF",1,0,1,0,0,0,0,0,NA,NA
"Curaçao","CUW","Juriën Godfried Juan Gaari","DEF",2,2,167,0,0,0,0,0,NA,NA
"Curaçao","CUW","Róshón Felix Romar Jordan Van Eijma","DEF",1,0,15,0,0,0,0,0,NA,NA
"Curaçao","CUW","Sherel Constancio Floranus","DEF",3,3,270,0,0,0,0,0,NA,NA
"Curaçao","CUW","Godfried Roemeratoe","MID",1,0,7,0,0,0,0,0,NA,NA
"Curaçao","CUW","Juninho Gracielo Bacuna","MID",3,3,255,0,0,0,0,0,NA,NA
"Curaçao","CUW","Livano Shyron Liomar Comenencia","MID",3,3,234,1,0,0,0,0,NA,NA
"Curaçao","CUW","Jürgen Leonardo Locadia","FWD",3,3,238,0,0,0,0,0,NA,NA
"Curaçao","CUW","Leandro Jones Johan Bacuna","MID",3,3,270,0,0,0,0,0,NA,NA
"Curaçao","CUW","Jeremy Cornelis Jacobus Antonisse","FWD",2,0,73,0,0,0,0,0,NA,NA
"Curaçao","CUW","Juniffer Naigelino Hansen","FWD",1,1,46,0,0,0,0,0,NA,NA
"Curaçao","CUW","Tyrese Yurvencey Noslin","FWD",1,0,13,0,0,0,0,0,NA,NA
"Curaçao","CUW","Kenji Joël Gorre","FWD",1,0,15,0,0,0,0,0,NA,NA
"Curaçao","CUW","Jainel Archenir Martha","MID",0,0,0,0,0,0,0,0,NA,NA
"Curaçao","CUW","Jearl Erwin Margaritha","FWD",2,0,40,0,0,0,0,0,NA,NA
"Curaçao","CUW","Brandley Mack-Olien Kuwas","FWD",1,0,1,0,0,0,0,0,NA,NA
"Curaçao","CUW","Armando Maria Obispo","DEF",3,3,270,0,0,0,0,0,NA,NA
"Curaçao","CUW","Gervane Zjandric Adonnis Kastaneer","FWD",3,0,28,0,0,1,0,0,NA,NA
"Curaçao","CUW","Joshua Benjamin Brenet","DEF",2,2,180,0,0,0,0,0,NA,NA
"Curaçao","CUW","Tahith Jose Girigorio Djorkaef Chong","MID",3,3,247,0,0,0,0,0,NA,NA
"Curaçao","CUW","Kevin Antonio Felida","MID",0,0,0,0,0,0,0,0,NA,NA
"Curaçao","CUW","Riechedly Guillermo Bazoer","DEF",1,1,90,0,0,0,0,0,NA,NA
"Curaçao","CUW","Deveron Lenny Fonville","DEF",3,3,242,0,0,0,0,0,NA,NA
"Curaçao","CUW","Tyrick Jeremy Bodak","GK",0,0,0,0,0,0,0,0,0,0
"Curaçao","CUW","Trevor Irving Doornbusch","GK",0,0,0,0,0,0,0,0,0,0
"Côte d'Ivoire","CIV","Yahia Fofana","GK",4,4,360,0,0,0,0,0,12,4
"Côte d'Ivoire","CIV","Ousmane Diomande","DEF",1,1,90,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","N'clomande Ghislain Konan","DEF",3,3,270,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Jean Michael Seri","MID",1,0,13,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Wilfried Stephane Singo","DEF",2,2,172,0,1,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Seko Mohamed Fofana","MID",2,1,92,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Odilon Dorgeless Kossounou","DEF",4,3,271,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Franck Yannick Kessie","MID",4,4,347,1,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Ange-Yoan Laurent Bonny","FWD",4,3,236,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Simon Adingra","FWD",1,0,15,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Yan Diomande","FWD",4,4,332,0,1,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Elye Delmas Wahi","FWD",3,1,109,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Christopher Tea Domoraud Operi","DEF",1,1,90,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Oumar Diakite","FWD",2,0,26,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Amad Diallo","FWD",4,2,185,2,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Mohamed Kone","GK",0,0,0,0,0,0,0,0,0,0
"Côte d'Ivoire","CIV","Guela Maho-Lewis Doue","DEF",4,3,277,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Ibrahim Sangare","MID",4,3,268,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Nicolas Pepe","FWD",4,3,236,2,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Emmanuel Elysee Djedje Agbadou","DEF",3,3,270,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Obite Evan Ndicka","DEF",0,0,0,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Evann Ludovic Vidjannagni Guessand","FWD",2,0,16,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Alban-Marc Lafont","GK",0,0,0,0,0,0,0,0,0,0
"Côte d'Ivoire","CIV","Bazoumana Toure","FWD",3,1,80,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Parfait Guiagon","MID",0,0,0,0,0,0,0,0,NA,NA
"Côte d'Ivoire","CIV","Christ Ravynel Inao Oulai","MID",4,2,207,0,0,0,0,0,NA,NA
"Ecuador","ECU","Hernán Ismael Galindez","GK",4,4,360,0,0,0,0,0,25,4
"Ecuador","ECU","Félix Eduardo Torres","DEF",1,0,5,0,0,0,0,0,NA,NA
"Ecuador","ECU","Piero Martin Hincapie","DEF",4,4,341,0,0,0,1,0,NA,NA
"Ecuador","ECU","Joel Leandro Ordonez","DEF",3,3,226,0,0,0,0,0,NA,NA
"Ecuador","ECU","Jordy Jose Alcivar","MID",1,1,46,0,0,0,0,0,NA,NA
"Ecuador","ECU","Willian Joel Pacho","DEF",4,4,360,0,0,0,0,0,NA,NA
"Ecuador","ECU","Pervis Josue Estupinan","DEF",2,1,90,0,0,0,0,0,NA,NA
"Ecuador","ECU","Anthony Lenin Valencia","MID",0,0,0,0,0,0,0,0,NA,NA
"Ecuador","ECU","John Yeboah","FWD",4,4,315,0,0,0,0,0,NA,NA
"Ecuador","ECU","Ray Kendry Paez","MID",1,0,11,0,0,0,0,0,NA,NA
"Ecuador","ECU","Kevin Jose Rodriguez","FWD",4,0,114,0,0,0,0,0,NA,NA
"Ecuador","ECU","Wellington Moisés Ramirez","GK",0,0,0,0,0,0,0,0,0,0
"Ecuador","ECU","Enner Remberto Valencia","FWD",4,4,290,0,0,0,0,0,NA,NA
"Ecuador","ECU","Alan Steve Minda","MID",1,1,56,0,0,0,0,0,NA,NA
"Ecuador","ECU","Pedro Jeampierre Vite","MID",4,4,360,0,1,0,0,0,NA,NA
"Ecuador","ECU","Jordy Josue Caicedo","FWD",3,0,17,0,0,0,0,0,NA,NA
"Ecuador","ECU","Ángelo Smit Preciado","DEF",4,0,105,0,0,0,0,0,NA,NA
"Ecuador","ECU","Denil Daniel Castillo","MID",0,0,0,0,0,0,0,0,NA,NA
"Ecuador","ECU","Gonzalo Jordy Plata","FWD",4,4,360,1,0,0,0,0,NA,NA
"Ecuador","ECU","Nilson David Angulo","FWD",4,2,217,1,0,0,0,0,NA,NA
"Ecuador","ECU","Alan Steven Franco","MID",4,4,255,0,0,0,0,0,NA,NA
"Ecuador","ECU","Gonzalo Roberto Valle","GK",0,0,0,0,0,0,0,0,0,0
"Ecuador","ECU","Moisés Isaac Caicedo","MID",4,4,360,0,1,0,0,0,NA,NA
"Ecuador","ECU","Jeremy Alberto Arevalo","FWD",0,0,0,0,0,0,0,0,NA,NA
"Ecuador","ECU","Jackson Gabriel Porozo","DEF",1,0,28,0,0,0,0,0,NA,NA
"Ecuador","ECU","Yaimar Abel Medina","DEF",1,0,44,0,0,0,0,0,NA,NA
"Netherlands","NED","Bart Verbruggen","GK",4,4,390,0,0,0,0,0,12,5
"Netherlands","NED","Lutsharel Emiliano Geertruida","DEF",0,0,0,0,0,0,0,0,NA,NA
"Netherlands","NED","Marten Elco De Roon","MID",1,0,10,0,0,0,0,0,NA,NA
"Netherlands","NED","Virgil Van Dijk","DEF",4,4,390,1,0,0,0,0,NA,NA
"Netherlands","NED","Nathan Benjamin Ake","DEF",3,2,170,0,0,0,0,0,NA,NA
"Netherlands","NED","Paul Jan-Paul Van Hecke","DEF",4,4,390,1,0,0,0,0,NA,NA
"Netherlands","NED","Justin Dean Kluivert","MID",2,0,25,0,0,0,0,0,NA,NA
"Netherlands","NED","Ryan Jiro Gravenberch","MID",4,4,347,0,2,0,0,0,NA,NA
"Netherlands","NED","Wout François Maria Weghorst","FWD",1,0,49,0,0,0,0,0,NA,NA
"Netherlands","NED","Memphis Depay","FWD",3,0,51,0,1,0,0,0,NA,NA
"Netherlands","NED","Cody Mathès Gakpo","FWD",4,4,372,3,1,0,0,0,NA,NA
"Netherlands","NED","Mats Henrik Berne Wieffer","DEF",0,0,0,0,0,0,0,0,NA,NA
"Netherlands","NED","Robin Gerardus Petrus Roefs","GK",0,0,0,0,0,0,0,0,0,0
"Netherlands","NED","Tijjani Martinus Jan Reijnders","MID",3,3,201,0,0,0,0,0,NA,NA
"Netherlands","NED","Micky Van De Ven","DEF",3,3,266,0,0,0,0,0,NA,NA
"Netherlands","NED","Guus Berend Til","MID",1,0,31,0,0,0,0,0,NA,NA
"Netherlands","NED","Noa Noëll Lang","FWD",2,0,7,0,0,0,0,0,NA,NA
"Netherlands","NED","Donyell Malen","FWD",3,3,188,0,0,0,0,0,NA,NA
"Netherlands","NED","Brian Ebenezer Adjei Brobbey","FWD",4,3,225,3,0,0,0,0,NA,NA
"Netherlands","NED","Teun Koopmeiners","MID",4,0,118,0,0,0,0,0,NA,NA
"Netherlands","NED","Frenkie De Jong","MID",4,4,331,0,0,0,0,0,NA,NA
"Netherlands","NED","Denzel Justus Morris Dumfries","DEF",4,4,390,0,2,0,0,0,NA,NA
"Netherlands","NED","Mark Maria Hubertus Flekken","GK",0,0,0,0,0,0,0,0,0,0
"Netherlands","NED","Crysencio Jilbert Sylverio Cir Summerville","FWD",4,2,252,2,2,0,0,0,NA,NA
"Netherlands","NED","Jorrel Evan Hato","DEF",1,0,34,0,0,0,0,0,NA,NA
"Netherlands","NED","Quinten Ryan Crispito Timber","MID",2,0,54,0,0,0,0,0,NA,NA
"Japan","JPN","Zion Suzuki","GK",4,4,360,0,0,0,0,0,11,5
"Japan","JPN","Yukinari Sugawara","DEF",4,1,145,0,0,0,0,0,NA,NA
"Japan","JPN","Shogo Taniguchi","DEF",3,2,231,0,0,0,0,0,NA,NA
"Japan","JPN","Kou Itakura","DEF",2,2,129,0,0,0,0,0,NA,NA
"Japan","JPN","Yuto Nagatomo","DEF",1,0,15,0,0,0,0,0,NA,NA
"Japan","JPN","Shuto Machino","FWD",1,0,12,0,0,0,0,0,NA,NA
"Japan","JPN","Ao Tanaka","MID",3,2,192,0,0,0,0,0,NA,NA
"Japan","JPN","Takefusa Kubo","MID",1,1,75,0,1,0,0,0,NA,NA
"Japan","JPN","Keisuke Goto","FWD",1,0,6,0,0,0,0,0,NA,NA
"Japan","JPN","Ritsu Doan","MID",4,4,281,0,0,0,0,0,NA,NA
"Japan","JPN","Daizen Maeda","MID",3,3,246,1,0,0,0,0,NA,NA
"Japan","JPN","Keisuke Osako","GK",0,0,0,0,0,0,0,0,0,0
"Japan","JPN","Keito Nakamura","MID",4,4,309,1,2,0,0,0,NA,NA
"Japan","JPN","Junya Ito","MID",4,2,216,1,0,0,0,0,NA,NA
"Japan","JPN","Daichi Kamada","MID",4,4,332,2,0,0,0,0,NA,NA
"Japan","JPN","Tsuyoshi Watanabe","DEF",2,1,90,0,0,0,0,0,NA,NA
"Japan","JPN","Yuito Suzuki","MID",1,0,12,0,0,0,0,0,NA,NA
"Japan","JPN","Ayase Ueda","FWD",4,4,324,2,1,0,0,0,NA,NA
"Japan","JPN","Koki Ogawa","FWD",3,0,40,0,1,0,0,0,NA,NA
"Japan","JPN","Ayumu Seko","DEF",2,1,87,0,0,0,0,0,NA,NA
"Japan","JPN","Hiroki Ito","DEF",4,4,360,0,0,0,0,0,NA,NA
"Japan","JPN","Takehiro Tomiyasu","DEF",3,2,183,0,0,0,0,0,NA,NA
"Japan","JPN","Tomoki Hayakawa","GK",0,0,0,0,0,0,0,0,0,0
"Japan","JPN","Kaishu Sano","MID",3,3,270,1,1,0,0,0,NA,NA
"Japan","JPN","Junnosuke Suzuki","DEF",2,0,40,0,0,0,0,0,NA,NA
"Japan","JPN","Kento Shiogai","FWD",1,0,6,0,0,0,0,0,NA,NA
"Sweden","SWE","Jacob Mikael Widell Zetterstrom","GK",2,2,180,0,0,0,0,0,13,4
"Sweden","SWE","Gustaf Johan Lagerbielke","DEF",4,4,360,0,0,0,0,0,NA,NA
"Sweden","SWE","Victor Jörgen Lindelof","DEF",4,4,357,0,0,0,0,0,NA,NA
"Sweden","SWE","Isak Malcolm Kwaku Hien","DEF",3,3,217,0,0,0,0,0,NA,NA
"Sweden","SWE","Gabriel Johan Gudmundsson","DEF",4,4,332,0,0,0,0,0,NA,NA
"Sweden","SWE","Herman Nils Johansson","DEF",0,0,0,0,0,0,0,0,NA,NA
"Sweden","SWE","Lucas Erik Holger Bergvall","MID",4,1,179,0,1,0,0,0,NA,NA
"Sweden","SWE","Daniel Jonathan Svensson","DEF",3,1,98,0,0,0,0,0,NA,NA
"Sweden","SWE","Alexander Isak","FWD",4,4,359,1,3,0,0,0,NA,NA
"Sweden","SWE","Erik Benjamin Nygren","MID",4,2,131,0,0,0,0,0,NA,NA
"Sweden","SWE","Anthony David Junior Elanga","FWD",4,2,216,2,0,0,0,0,NA,NA
"Sweden","SWE","Tobias Viktor Johansson","GK",0,0,0,0,0,0,0,0,0,0
"Sweden","SWE","Ken Sema","MID",1,0,15,0,0,0,0,0,NA,NA
"Sweden","SWE","Hjalmar Ekdal","DEF",0,0,0,0,0,0,0,0,NA,NA
"Sweden","SWE","Carl Anders Theodor Starfelt","DEF",1,0,3,0,0,0,0,0,NA,NA
"Sweden","SWE","Jesper Kewe Karlstrom","MID",2,2,139,0,0,0,0,0,NA,NA
"Sweden","SWE","Viktor Einar Gyokeres","FWD",4,4,360,1,1,0,0,0,NA,NA
"Sweden","SWE","Yasin Ayari","MID",4,4,341,2,0,0,0,0,NA,NA
"Sweden","SWE","Mattias Olof Svanberg","MID",2,0,14,1,0,0,0,0,NA,NA
"Sweden","SWE","Eric Anders Smith","DEF",0,0,0,0,0,0,0,0,NA,NA
"Sweden","SWE","Alexander Olof Bernhardsson","DEF",3,3,220,0,0,0,0,0,NA,NA
"Sweden","SWE","Besfort Zeneli","MID",2,0,59,0,0,0,0,0,NA,NA
"Sweden","SWE","Bo Kristoffer Nordfeldt","GK",2,2,180,0,0,0,0,0,8,6
"Sweden","SWE","Elliot Karl Stroud","DEF",4,2,167,0,0,0,0,0,NA,NA
"Sweden","SWE","Håkan Gustaf Nilsson","FWD",1,0,1,0,0,0,0,0,NA,NA
"Sweden","SWE","Taha Abdi Ali","FWD",2,0,35,0,0,0,0,0,NA,NA
"Tunisia","TUN","Abdelmouhib Chamakh","GK",1,1,90,0,0,0,0,0,6,5
"Tunisia","TUN","Ali Abdi","DEF",3,3,270,0,0,0,0,0,NA,NA
"Tunisia","TUN","Montassar Omar Talbi","DEF",3,3,270,0,0,0,0,0,NA,NA
"Tunisia","TUN","Omar Rekik","DEF",2,2,180,1,0,0,0,0,NA,NA
"Tunisia","TUN","Adam Arous","DEF",0,0,0,0,0,0,0,0,NA,NA
"Tunisia","TUN","Dylan Daniel Mahmoud Bronn","DEF",1,1,46,0,0,0,0,0,NA,NA
"Tunisia","TUN","Mohamed Elyes Achouri","FWD",3,0,42,0,0,0,0,0,NA,NA
"Tunisia","TUN","Elias Saad","FWD",2,2,118,0,0,0,0,0,NA,NA
"Tunisia","TUN","Hazem Mastouri","FWD",1,1,90,1,0,0,0,0,NA,NA
"Tunisia","TUN","Hannibal Mejbri","MID",3,3,270,0,1,0,0,0,NA,NA
"Tunisia","TUN","Ismael Seifallah Gharbi","MID",3,1,125,0,0,0,0,0,NA,NA
"Tunisia","TUN","Ahmed Mortadha Ben Ouanes","DEF",1,0,23,0,0,0,0,0,NA,NA
"Tunisia","TUN","Rani Khedira","MID",3,2,152,0,0,0,0,0,NA,NA
"Tunisia","TUN","Khalil Ayari","MID",0,0,0,0,0,0,0,0,NA,NA
"Tunisia","TUN","Mohamed Hadj Mahmoud","MID",2,0,41,0,0,0,0,0,NA,NA
"Tunisia","TUN","Aymen Dahmen","GK",2,2,180,0,0,0,0,0,7,7
"Tunisia","TUN","Ellyes Joris Skhiri","MID",3,3,252,0,0,0,0,1,NA,NA
"Tunisia","TUN","Rayan Elloumi","FWD",0,0,0,0,0,0,0,0,NA,NA
"Tunisia","TUN","Firas Chaouat","FWD",3,0,47,0,0,0,0,0,NA,NA
"Tunisia","TUN","Yan Valery","DEF",3,3,252,0,0,0,0,0,NA,NA
"Tunisia","TUN","Mohamed Amine Ben Hmida","DEF",3,2,201,0,0,0,0,0,NA,NA
"Tunisia","TUN","Sabri Ben Hessen","GK",0,0,0,0,0,0,0,0,0,0
"Tunisia","TUN","Moutaz Neffati","DEF",0,0,0,0,0,0,0,0,NA,NA
"Tunisia","TUN","Raed Chikhaoui","DEF",0,0,0,0,0,0,0,0,NA,NA
"Tunisia","TUN","Anis Slimane","MID",3,3,241,0,0,0,0,0,NA,NA
"Tunisia","TUN","Sebastian Tounekti","MID",3,1,83,0,0,0,0,0,NA,NA
"Belgium","BEL","Thibaut Nicolas Courtois","GK",6,6,570,0,1,0,0,0,15,7
"Belgium","BEL","Zeno Koen Debast","DEF",2,2,180,0,0,0,0,0,NA,NA
"Belgium","BEL","Arthur Nicolas Theate","DEF",5,4,407,0,0,0,0,0,NA,NA
"Belgium","BEL","Brandon Erik Mechele","DEF",4,4,390,0,0,0,0,0,NA,NA
"Belgium","BEL","Maxim Peter De Cuyper","DEF",4,3,292,0,0,0,0,0,NA,NA
"Belgium","BEL","Axel Laurent Witsel","MID",2,2,180,0,0,0,0,0,NA,NA
"Belgium","BEL","Kevin De Bruyne","MID",4,4,301,1,0,0,0,0,NA,NA
"Belgium","BEL","Youri Marion Tielemans","MID",4,4,385,2,0,0,0,0,NA,NA
"Belgium","BEL","Romelu Lukaku","FWD",5,1,206,3,0,1,0,0,NA,NA
"Belgium","BEL","Leandro Trossard","FWD",5,4,391,2,2,0,0,0,NA,NA
"Belgium","BEL","Jeremy Baffour Doku","FWD",5,5,378,0,0,0,0,0,NA,NA
"Belgium","BEL","Senne Lammens","GK",0,0,0,0,0,0,0,0,0,0
"Belgium","BEL","Mike Louis Penders","GK",0,0,0,0,0,0,0,0,0,0
"Belgium","BEL","Dodi Lukebakio","FWD",2,0,96,0,0,0,0,0,NA,NA
"Belgium","BEL","Thomas Andre Meunier","DEF",5,4,370,0,1,0,0,0,NA,NA
"Belgium","BEL","Koni De Winter","DEF",0,0,0,0,0,0,0,0,NA,NA
"Belgium","BEL","Charles Marc De Ketelaere","FWD",5,3,257,3,0,0,0,0,NA,NA
"Belgium","BEL","Joaquin Ronny Seys","DEF",0,0,0,0,0,0,0,0,NA,NA
"Belgium","BEL","Diego Manuel Moreira","MID",1,0,57,0,0,0,0,0,NA,NA
"Belgium","BEL","Hans Vanaken","MID",5,2,219,1,0,0,0,0,NA,NA
"Belgium","BEL","Timothy Castagne","DEF",4,3,298,0,0,0,0,0,NA,NA
"Belgium","BEL","Alexis Jesse Saelemaekers","MID",4,3,256,1,0,0,0,0,NA,NA
"Belgium","BEL","Nicolas Thierry Raskin","MID",6,3,341,0,1,0,0,0,NA,NA
"Belgium","BEL","Amadou Ba Onana","MID",5,3,265,0,0,0,0,0,NA,NA
"Belgium","BEL","Nathan Ngoy","DEF",4,4,360,0,0,0,1,0,NA,NA
"Belgium","BEL","Matias Fernandez-Pardo","FWD",5,2,221,0,0,0,0,0,NA,NA
"Egypt","EGY","Elsayed Mohamed Mohamed Elshenawy","GK",1,1,90,0,0,0,0,0,4,3
"Egypt","EGY","Ahmed Ibrahim Yasser","DEF",5,3,406,1,0,0,0,0,NA,NA
"Egypt","EGY","Hany Gamal Mohamed Hany","DEF",5,5,480,0,1,0,0,2,NA,NA
"Egypt","EGY","Abdelmegeed Abdelsalam Hossam Abdelmaguid","DEF",2,0,59,0,0,0,0,0,NA,NA
"Egypt","EGY","Abdelaziz Moustafa Ramy Rabia","DEF",5,3,368,0,0,0,0,0,NA,NA
"Egypt","EGY","Abdelmoneim Elsayed Mohamed","DEF",3,2,105,0,0,0,0,0,NA,NA
"Egypt","EGY","Ahmed Ibrahim Trezeguet","FWD",3,1,144,1,0,0,0,0,NA,NA
"Egypt","EGY","Ashour Metwaly Emam","MID",4,4,321,2,0,0,0,0,NA,NA
"Egypt","EGY","Mohamed Abdelkarim Hamza","FWD",5,1,146,0,0,0,0,0,NA,NA
"Egypt","EGY","Hamed Mahrous Mohamed Salah","FWD",5,5,427,1,3,0,0,0,NA,NA
"Egypt","EGY","Mohamed Zaky Mostafa Zico","MID",5,5,385,2,1,0,0,0,NA,NA
"Egypt","EGY","Yousry Fouad Haissem Hassan","FWD",2,0,83,0,1,0,0,0,NA,NA
"Egypt","EGY","Mohamed Aboelfetouh Ahmed Fatouh","DEF",4,4,358,0,0,0,0,0,NA,NA
"Egypt","EGY","Fathy Abdelhalim Hamdy Fathy","MID",4,4,286,0,0,0,0,0,NA,NA
"Egypt","EGY","Hafez Ramadan Karim Hafez","DEF",2,1,82,0,0,0,0,0,NA,NA
"Egypt","EGY","Mohamed Soliman Mahdy Soliman","GK",0,0,0,0,0,0,0,0,0,0
"Egypt","EGY","Mostafa Ahmed Mohanad Lashin","MID",3,3,270,0,0,0,0,0,NA,NA
"Egypt","EGY","Aly Elmahdy Nabil","MID",1,1,90,0,0,0,0,0,NA,NA
"Egypt","EGY","Attia Fahim Marawan Attia","MID",4,3,343,0,0,0,0,0,NA,NA
"Egypt","EGY","Adel Aly Mohamed Ibrahim","FWD",1,0,2,0,0,0,0,0,NA,NA
"Egypt","EGY","Saber Abdelmohsen Mahmoud","MID",3,2,137,1,0,0,0,0,NA,NA
"Egypt","EGY","Mohamed Abdelsalam Omar","FWD",4,3,316,0,0,0,0,0,NA,NA
"Egypt","EGY","Abdelaziz Mohame Mostafa","GK",4,4,390,0,0,0,0,0,9,4
"Egypt","EGY","Abdelghaffar Abdel Tarek Alaa","DEF",0,0,0,0,0,0,0,0,NA,NA
"Egypt","EGY","Mostafa Mohamed Zizo","FWD",3,0,53,0,0,0,0,0,NA,NA
"Egypt","EGY","Alaaeldin Soliman Mohamed Alaa","GK",0,0,0,0,0,0,0,0,0,0
"IR Iran","IRN","Ali Reza Beiranvand","GK",3,3,270,0,0,0,0,0,16,3
"IR Iran","IRN","Saleh Hardani","DEF",2,1,90,0,0,0,0,0,NA,NA
"IR Iran","IRN","Ehsan Hajisafi","DEF",2,1,91,0,0,0,0,0,NA,NA
"IR Iran","IRN","Shojae Khalilzadeh","DEF",3,3,270,0,0,0,0,0,NA,NA
"IR Iran","IRN","Milad Mohammadi","DEF",3,2,204,0,0,0,0,0,NA,NA
"IR Iran","IRN","Saeid Ezatolahi","MID",3,3,265,0,0,0,0,0,NA,NA
"IR Iran","IRN","Alireza Jahanbakhsh","MID",2,0,45,0,0,0,0,0,NA,NA
"IR Iran","IRN","Mohammad Mohebbi","MID",3,3,246,1,0,0,0,0,NA,NA
"IR Iran","IRN","Mehdi Taremi","FWD",3,3,260,0,0,0,0,0,NA,NA
"IR Iran","IRN","Mehdi Ghayedi","FWD",1,0,45,0,0,0,0,0,NA,NA
"IR Iran","IRN","Ali Alipour","FWD",1,0,37,0,0,0,0,0,NA,NA
"IR Iran","IRN","Seyedpayam Niazmand","GK",0,0,0,0,0,0,0,0,0,0
"IR Iran","IRN","Mohammadhossein Kanani","DEF",2,2,136,0,0,0,0,0,NA,NA
"IR Iran","IRN","Seyed Saman Ghoddos","MID",3,3,211,0,0,0,0,0,NA,NA
"IR Iran","IRN","Roozbeh Cheshmi","MID",0,0,0,0,0,0,0,0,NA,NA
"IR Iran","IRN","Mahdi Torabi","MID",1,0,24,0,0,0,0,0,NA,NA
"IR Iran","IRN","Arya Yousefi","DEF",1,1,45,0,0,0,0,0,NA,NA
"IR Iran","IRN","Amirhossein Hosseinzadeh","FWD",2,0,15,0,0,0,0,0,NA,NA
"IR Iran","IRN","Ali Nemati","DEF",3,3,270,0,0,0,0,0,NA,NA
"IR Iran","IRN","Shahriyar Moghanloo","FWD",3,1,87,0,0,0,0,0,NA,NA
"IR Iran","IRN","Mohammad Ghorbani","MID",1,1,90,0,0,0,0,0,NA,NA
"IR Iran","IRN","Seyedhossein Hosseini","GK",0,0,0,0,0,0,0,0,0,0
"IR Iran","IRN","Ramin Rezaeian","DEF",3,3,270,2,1,0,0,0,NA,NA
"IR Iran","IRN","Dennis Dargahi","FWD",0,0,0,0,0,0,0,0,NA,NA
"IR Iran","IRN","Danial Iri","DEF",0,0,0,0,0,0,0,0,NA,NA
"IR Iran","IRN","Amirmohammad Razaghinia","MID",0,0,0,0,0,0,0,0,NA,NA
"New Zealand","NZL","Maxime Teremoana Crocombe","GK",3,3,270,0,0,0,0,0,18,10
"New Zealand","NZL","Timothy John Payne","DEF",3,3,227,0,1,0,0,0,NA,NA
"New Zealand","NZL","Francis De Vries","DEF",2,0,16,0,0,0,0,0,NA,NA
"New Zealand","NZL","Tyler Grant Bindon","DEF",3,1,96,0,0,0,0,0,NA,NA
"New Zealand","NZL","Michael Joseph Boxall","DEF",3,2,206,0,0,0,0,0,NA,NA
"New Zealand","NZL","Joe Zen Robert Bell","MID",3,3,244,0,0,0,0,0,NA,NA
"New Zealand","NZL","Logan Tipene Rogerson","FWD",0,0,0,0,0,0,0,0,NA,NA
"New Zealand","NZL","Marko Seufatu Nikola Stamenic","MID",3,3,270,0,0,0,0,0,NA,NA
"New Zealand","NZL","Christopher Grant Wood","FWD",3,3,270,0,2,0,0,0,NA,NA
"New Zealand","NZL","Sarpreet Singh","MID",3,3,212,0,0,0,0,0,NA,NA
"New Zealand","NZL","Elijah Henry Just","MID",3,3,265,3,0,0,0,0,NA,NA
"New Zealand","NZL","Alexander Noah Paulsen","GK",0,0,0,0,0,0,0,0,0,0
